X Y Z Stress_XX Stress_XY Stress_YY
0.666667 0.8 0 -24.6008 21.2478 4242.56
0.7 0.8 0 -20.0697 24.0875 4251.3
0.733333 0.8 0 -12.3329 22.5531 4255.09
0.766667 0.8 0 -3.46542 24.0628 4262.27
0.8 0.8 0 -7.50504 27.0578 4284.41
0.833333 0.8 0 -9.52266 22.0713 4298.01
0.166667 0.833333 0 -16.758 -17.6192 4275.89
0.2 0.833333 0 -21.792 -20.0914 4263.86
0.233333 0.833333 0 -16.3414 -23.7811 4254.19
0.266667 0.833333 0 -28.4809 -13.8806 4229.46
0.3 0.833333 0 -34.9779 -12.7531 4220.9
0.333333 0.833333 0 -27.1592 -15.9208 4219.98
0.366667 0.833333 0 -25.9959 -12.4617 4210.07
0.4 0.833333 0 -38.0456 -2.16733 4191.17
0.433333 0.833333 0 -38.1853 -5.49959 4191.03
0.466667 0.833333 0 -26.1923 -3.71831 4198.27
0.5 0.833333 0 -34.7375 -2.62968 4198.25
0.533333 0.833333 0 -42.6192 0.0934031 4199.34
0.566667 0.833333 0 -33.0463 12.9527 4207.39
0.6 0.833333 0 -28.6617 17.1726 4213.56
0.633333 0.833333 0 -25.5852 17.878 4219.12
0.666667 0.833333 0 -31.594 13.5292 4220.19
0.7 0.833333 0 -31.1198 10.5009 4221.52
0.733333 0.833333 0 -20.7137 14.702 4236.68
0.766667 0.833333 0 -6.37725 27.8147 4268.31
0.8 0.833333 0 -17.4392 21.4271 4280.15
0.833333 0.833333 0 -9.99503 22.6084 4301
