X Y Z Strain_XX Strain_XY Strain_YY
0.833333 0.566667 0 -0.000223133 1.04377e-05 0.000892341
0.166667 0.6 0 -0.000217839 -9.33835e-06 0.000868366
0.2 0.6 0 -0.000217073 -1.04132e-05 0.000864732
0.233333 0.6 0 -0.000216402 -1.0597e-05 0.000862301
0.266667 0.6 0 -0.000216182 -9.60057e-06 0.00086078
0.3 0.6 0 -0.000216219 -9.03763e-06 0.000859354
0.333333 0.6 0 -0.000216588 -9.24766e-06 0.000858604
0.366667 0.6 0 -0.000216847 -7.43493e-06 0.000858516
0.4 0.6 0 -0.000217141 -5.46957e-06 0.000858774
0.433333 0.6 0 -0.00021807 -3.56603e-06 0.000859194
0.466667 0.6 0 -0.000218313 -1.75267e-06 0.000859836
0.5 0.6 0 -0.000218759 3.2956e-07 0.000860893
0.533333 0.6 0 -0.000219335 2.88537e-06 0.000861616
0.566667 0.6 0 -0.000220016 3.84347e-06 0.000862236
0.6 0.6 0 -0.000220266 5.00224e-06 0.000862834
0.633333 0.6 0 -0.000219604 6.3584e-06 0.000863031
0.666667 0.6 0 -0.000219161 7.5823e-06 0.000863402
0.7 0.6 0 -0.000218639 8.74472e-06 0.000864374
0.733333 0.6 0 -0.000218178 9.80038e-06 0.000865737
0.766667 0.6 0 -0.000217442 1.08308e-05 0.000867128
0.8 0.6 0 -0.000217217 1.066e-05 0.000868767
0.833333 0.6 0 -0.000217794 9.54594e-06 0.00087119
0.166667 0.633333 0 -0.000211276 -8.7797e-06 0.000843628
0.2 0.633333 0 -0.000210993 -9.61662e-06 0.000839864
0.233333 0.633333 0 -0.000210611 -9.54451e-06 0.000836885
0.266667 0.633333 0 -0.000209677 -8.7224e-06 0.000834431
0.3 0.633333 0 -0.000209535 -8.25822e-06 0.00083278
0.333333 0.633333 0 -0.000210456 -8.3039e-06 0.00083214
0.366667 0.633333 0 -0.000211066 -6.57677e-06 0.000832192
0.4 0.633333 0 -0.000211444 -4.8246e-06 0.000832619
0.433333 0.633333 0 -0.000211916 -3.14353e-06 0.000833452
0.466667 0.633333 0 -0.000212423 -1.30109e-06 0.000834709
0.5 0.633333 0 -0.000213217 5.1982e-07 0.000835699
0.533333 0.633333 0 -0.000213385 2.74921e-06 0.000835861
0.566667 0.633333 0 -0.000213185 3.59682e-06 0.000835522
0.6 0.633333 0 -0.000213096 4.47583e-06 0.000835487
0.633333 0.633333 0 -0.00021316 5.49002e-06 0.00083597
0.666667 0.633333 0 -0.000213318 6.43729e-06 0.000836684
0.7 0.633333 0 -0.000212495 7.65224e-06 0.000837876
0.733333 0.633333 0 -0.00021228 8.59467e-06 0.000839821
0.766667 0.633333 0 -0.000211949 9.40124e-06 0.000842122
0.8 0.633333 0 -0.000211936 9.32159e-06 0.000844479
0.833333 0.633333 0 -0.00021228 8.53882e-06 0.000847083
0.166667 0.666667 0 -0.000205457 -8.11331e-06 0.000822222
0.2 0.666667 0 -0.000205251 -8.85767e-06 0.000818881
0.233333 0.666667 0 -0.000205208 -8.65136e-06 0.000816234
0.266667 0.666667 0 -0.0002043 -7.8661e-06 0.00081407
0.3 0.666667 0 -0.000203928 -7.47134e-06 0.000812668
0.333333 0.666667 0 -0.000204879 -7.46549e-06 0.000812363
